from;to;distance_m;oneway;highway;name
4965648790;1516413249;23.61;0;secondary;Boulevard Saint-Denis
4965648790;582668741;15.28;0;secondary;Boulevard Saint-Denis
582668741;4965648790;15.28;0;secondary;Boulevard Saint-Denis
582668741;4965885973;27.12;0;secondary;Boulevard Saint-Denis
4965885973;582668741;27.12;0;secondary;Boulevard Saint-Denis
4965885973;271435645;18.39;0;secondary;Boulevard Saint-Denis
271435645;4965885973;18.39;0;secondary;Boulevard Saint-Denis
271435645;1516413247;10.07;0;secondary;Boulevard Saint-Denis
1516413247;271435645;10.07;0;secondary;Boulevard Saint-Denis
1516413247;1557096086;18.26;0;secondary;Boulevard Saint-Denis
1557096086;1516413247;18.26;0;secondary;Boulevard Saint-Denis
1557096086;1557096076;26.14;0;secondary;Boulevard Saint-Denis
1557096076;1557096086;26.14;0;secondary;Boulevard Saint-Denis
1557096076;11343228169;11.36;0;secondary;Boulevard Saint-Denis
11343228169;1557096076;11.36;0;secondary;Boulevard Saint-Denis
11343228169;582668695;3.46;0;secondary;Boulevard Saint-Denis
582668695;11343228169;3.46;0;secondary;Boulevard Saint-Denis
582668695;4857855783;2.09;0;secondary;Boulevard Saint-Denis
4857855783;582668695;2.09;0;secondary;Boulevard Saint-Denis
4857855783;11343228260;4.75;0;secondary;Boulevard Saint-Denis
11343228260;4857855783;4.75;0;secondary;Boulevard Saint-Denis
11343228260;1732433263;29.47;0;secondary;Boulevard Saint-Denis
1732433263;11343228260;29.47;0;secondary;Boulevard Saint-Denis
1732433263;11343228256;23.61;0;secondary;Boulevard Saint-Denis
11343228256;1732433263;23.61;0;secondary;Boulevard Saint-Denis
11343228256;11343197265;34.63;0;secondary;Boulevard Saint-Denis
11343197265;11343228256;34.63;0;secondary;Boulevard Saint-Denis
11343197265;11343197267;3.92;0;secondary;Boulevard Saint-Denis
11343197267;11343197265;3.92;0;secondary;Boulevard Saint-Denis
11343197267;1732433235;41.20;0;secondary;Boulevard Saint-Denis
1732433235;11343197267;41.20;0;secondary;Boulevard Saint-Denis
1732433235;271435379;12.74;0;secondary;Boulevard Saint-Denis
271435379;1732433235;12.74;0;secondary;Boulevard Saint-Denis
271435379;581966195;9.64;0;secondary;Boulevard Saint-Denis
581966195;271435379;9.64;0;secondary;Boulevard Saint-Denis
581966195;1732433228;4.04;0;secondary;Boulevard Saint-Denis
1732433228;581966195;4.04;0;secondary;Boulevard Saint-Denis
1732433228;4420585039;18.07;0;secondary;Boulevard Saint-Denis
4420585039;1732433228;18.07;0;secondary;Boulevard Saint-Denis
4420585039;4420585038;42.25;0;secondary;Boulevard Saint-Denis
4420585038;4420585039;42.25;0;secondary;Boulevard Saint-Denis
4420585038;8059435201;9.35;0;secondary;Boulevard Saint-Denis
8059435201;4420585038;9.35;0;secondary;Boulevard Saint-Denis
8059435201;11343197263;19.10;0;secondary;Boulevard Saint-Denis
11343197263;8059435201;19.10;0;secondary;Boulevard Saint-Denis
11343197263;11343197257;4.43;0;secondary;Boulevard Saint-Denis
11343197257;11343197263;4.43;0;secondary;Boulevard Saint-Denis
11343197257;4420585029;17.38;0;secondary;Boulevard Saint-Denis
4420585029;11343197257;17.38;0;secondary;Boulevard Saint-Denis
4420585029;581991208;36.25;0;secondary;Boulevard Saint-Denis
581991208;4420585029;36.25;0;secondary;Boulevard Saint-Denis
581991208;9176308308;65.17;0;secondary;Boulevard Saint-Denis
9176308308;581991208;65.17;0;secondary;Boulevard Saint-Denis
9176308308;4420584488;2.78;0;secondary;Boulevard Saint-Denis
4420584488;9176308308;2.78;0;secondary;Boulevard Saint-Denis
4420584488;581991206;10.84;0;secondary;Boulevard Saint-Denis
581991206;4420584488;10.84;0;secondary;Boulevard Saint-Denis
581991206;1001505671;5.94;0;secondary;Boulevard Saint-Denis
1001505671;581991206;5.94;0;secondary;Boulevard Saint-Denis
1001505671;9176308307;7.08;0;secondary;Boulevard Saint-Denis
9176308307;1001505671;7.08;0;secondary;Boulevard Saint-Denis
9176308307;429289579;9.27;0;secondary;Boulevard Saint-Denis
429289579;9176308307;9.27;0;secondary;Boulevard Saint-Denis
338236927;1516467051;9.79;1;residential;Avenue Malvesin
1516467051;581966202;12.48;1;residential;Avenue Malvesin
338239474;11860651868;89.10;0;residential;Avenue de la Terrasse
11860651868;338239474;89.10;0;residential;Avenue de la Terrasse
11860651868;338239475;4.79;0;residential;Avenue de la Terrasse
338239475;11860651868;4.79;0;residential;Avenue de la Terrasse
348768220;11030840666;5.81;1;residential;Place d'Estienne d'Orves
11030840666;11113798482;54.52;1;residential;Place d'Estienne d'Orves
11113798482;348768222;4.58;1;residential;Place d'Estienne d'Orves
348769224;11113823522;3.84;1;residential;Place d'Estienne d'Orves
11113823522;11030840662;54.33;1;residential;Place d'Estienne d'Orves
11030840662;348769218;6.11;1;residential;Place d'Estienne d'Orves
348797250;6050963634;5.49;1;residential;Rue du Docteur Dumont
6050963634;348797254;35.55;1;residential;Rue du Docteur Dumont
348797254;6050953223;23.42;1;residential;Rue du Docteur Dumont
6050953223;221255377;7.26;1;residential;Rue du Docteur Dumont
348798810;3201973779;5.51;1;residential;Rue Albert de Vatimesnil
3201973779;8140161382;78.80;1;residential;Rue Albert de Vatimesnil
8140161382;348798807;6.99;1;residential;Rue Albert de Vatimesnil
348799407;3201973982;6.79;0;residential;Rue Pasquier
3201973982;348799407;6.79;0;residential;Rue Pasquier
3201973982;3201973841;81.63;0;residential;Rue Pasquier
3201973841;3201973982;81.63;0;residential;Rue Pasquier
3201973841;348799404;9.19;0;residential;Rue Pasquier
348799404;3201973841;9.19;0;residential;Rue Pasquier
351130773;11104317043;6.20;1;residential;Rue Hoche
11104317043;11104317042;69.95;1;residential;Rue Hoche
11104317042;351130774;5.46;1;residential;Rue Hoche
351130805;11111240403;5.10;0;residential;Avenue du Général de Gaulle
11111240403;351130805;5.10;0;residential;Avenue du Général de Gaulle
11111240403;11111255160;59.11;0;residential;Avenue du Général de Gaulle
11111255160;11111240403;59.11;0;residential;Avenue du Général de Gaulle
11111255160;351130806;6.78;0;residential;Avenue du Général de Gaulle
351130806;11111255160;6.78;0;residential;Avenue du Général de Gaulle
352693825;351124743;6.59;0;residential;Villa Chaptal
351124743;352693825;6.59;0;residential;Villa Chaptal
351124743;8167894284;131.45;0;residential;Villa Chaptal
8167894284;351124743;131.45;0;residential;Villa Chaptal
8167894284;8167894283;3.46;0;residential;Villa Chaptal
8167894283;8167894284;3.46;0;residential;Villa Chaptal
8167894283;8167894281;2.91;0;residential;Villa Chaptal
8167894281;8167894283;2.91;0;residential;Villa Chaptal
8167894281;8167894282;2.12;0;residential;Villa Chaptal
8167894282;8167894281;2.12;0;residential;Villa Chaptal
8167894282;351124744;2.64;0;residential;Villa Chaptal
351124744;8167894282;2.64;0;residential;Villa Chaptal
351124744;352693824;32.08;0;residential;Villa Chaptal
352693824;351124744;32.08;0;residential;Villa Chaptal
352693824;351124745;5.11;0;residential;Villa Chaptal
351124745;352693824;5.11;0;residential;Villa Chaptal
644133;2700086522;13.90;0;residential;Rue de Prony
2700086522;644133;13.90;0;residential;Rue de Prony
2700086522;9759278798;112.80;0;residential;Rue de Prony
9759278798;2700086522;112.80;0;residential;Rue de Prony
9759278798;2700086482;2.58;0;residential;Rue de Prony
2700086482;9759278798;2.58;0;residential;Rue de Prony
2700086482;27234076;12.63;0;residential;Rue de Prony
27234076;2700086482;12.63;0;residential;Rue de Prony
27233754;6046908797;14.71;0;residential;Rue de Courcelles
6046908797;27233754;14.71;0;residential;Rue de Courcelles
6046908797;2415626403;3.12;0;residential;Rue de Courcelles
2415626403;6046908797;3.12;0;residential;Rue de Courcelles
2415626403;5087798659;28.99;0;residential;Rue de Courcelles
5087798659;2415626403;28.99;0;residential;Rue de Courcelles
5087798659;3039793991;81.94;0;residential;Rue de Courcelles
3039793991;5087798659;81.94;0;residential;Rue de Courcelles
3039793991;27233766;27.34;0;residential;Rue de Courcelles
27233766;3039793991;27.34;0;residential;Rue de Courcelles
268128172;9300533784;6.56;1;residential;Rue Marjolin
9300533784;9300533727;97.93;1;residential;Rue Marjolin
9300533727;6052680872;9.54;1;residential;Rue Marjolin
6052680872;268128082;13.30;1;residential;Rue Marjolin
114914034;1363280493;77.01;1;residential;Rue Raspail
1363280493;268128173;5.99;1;residential;Rue Raspail
268128173;1363280518;6.59;1;residential;Rue Raspail
1363280518;3201973981;103.55;1;residential;Rue Raspail
3201973981;221256014;7.86;1;residential;Rue Raspail
348795308;3509531956;7.30;1;residential;Rue Chaptal
3509531956;11682408070;6.86;1;residential;Rue Chaptal
11682408070;11682408046;14.88;1;residential;Rue Chaptal
11682408046;11682408056;30.21;1;residential;Rue Chaptal
11682408056;11682408049;2.84;1;residential;Rue Chaptal
11682408049;11682408042;19.27;1;residential;Rue Chaptal
11682408042;11682408051;21.63;1;residential;Rue Chaptal
11682408051;11682408032;8.83;1;residential;Rue Chaptal
11682408032;11682408053;14.96;1;residential;Rue Chaptal
11682408053;11682408029;30.80;1;residential;Rue Chaptal
11682408029;8167894280;12.73;1;residential;Rue Chaptal
8167894280;255163362;5.62;1;residential;Rue Chaptal
255163362;8167894278;7.46;1;residential;Rue Chaptal
8167894278;11682407974;110.57;1;residential;Rue Chaptal
11682407974;8167894288;6.28;1;residential;Rue Chaptal
8167894288;281722297;3.14;1;residential;Rue Chaptal
281722297;8167894290;11.21;1;residential;Rue Chaptal
8167894290;351124745;25.05;1;residential;Rue Chaptal
351124745;8167894122;56.85;1;residential;Rue Chaptal
8167894122;268139930;6.96;1;residential;Rue Chaptal
417167290;417167286;6.51;1;secondary;Avenue d'Argenteuil
417167286;5230317443;6.59;1;secondary;Avenue d'Argenteuil
5230317443;417167285;4.75;1;secondary;Avenue d'Argenteuil
417167285;5230317444;4.07;1;secondary;Avenue d'Argenteuil
5230317444;417167284;7.17;1;secondary;Avenue d'Argenteuil
417167284;417167283;5.75;1;secondary;Avenue d'Argenteuil
417167283;417164285;10.01;1;secondary;Avenue d'Argenteuil
417164285;7407865566;7.47;0;secondary;Grande Rue Charles de Gaulle
7407865566;417164285;7.47;0;secondary;Grande Rue Charles de Gaulle
7407865566;5232880806;2.41;0;secondary;Grande Rue Charles de Gaulle
5232880806;7407865566;2.41;0;secondary;Grande Rue Charles de Gaulle
5232880806;206239461;30.48;0;secondary;Grande Rue Charles de Gaulle
206239461;5232880806;30.48;0;secondary;Grande Rue Charles de Gaulle
206239461;417173064;62.46;0;secondary;Grande Rue Charles de Gaulle
417173064;206239461;62.46;0;secondary;Grande Rue Charles de Gaulle
417173064;206239429;10.61;0;secondary;Grande Rue Charles de Gaulle
206239429;417173064;10.61;0;secondary;Grande Rue Charles de Gaulle
206239429;417173067;10.67;0;secondary;Grande Rue Charles de Gaulle
417173067;206239429;10.67;0;secondary;Grande Rue Charles de Gaulle
417173067;5261634762;36.99;0;secondary;Grande Rue Charles de Gaulle
5261634762;417173067;36.99;0;secondary;Grande Rue Charles de Gaulle
5261634762;10126846694;3.49;0;secondary;Grande Rue Charles de Gaulle
10126846694;5261634762;3.49;0;secondary;Grande Rue Charles de Gaulle
10126846694;10126846696;0.96;0;secondary;Grande Rue Charles de Gaulle
10126846696;10126846694;0.96;0;secondary;Grande Rue Charles de Gaulle
10126846696;3352081520;2.22;0;secondary;Grande Rue Charles de Gaulle
3352081520;10126846696;2.22;0;secondary;Grande Rue Charles de Gaulle
3352081520;206239828;4.82;0;secondary;Grande Rue Charles de Gaulle
206239828;3352081520;4.82;0;secondary;Grande Rue Charles de Gaulle
206239828;1790644082;8.22;0;secondary;Grande Rue Charles de Gaulle
1790644082;206239828;8.22;0;secondary;Grande Rue Charles de Gaulle
1790644082;1321541877;4.75;0;secondary;Grande Rue Charles de Gaulle
1321541877;1790644082;4.75;0;secondary;Grande Rue Charles de Gaulle
1321541877;10126846697;2.16;0;secondary;Grande Rue Charles de Gaulle
10126846697;1321541877;2.16;0;secondary;Grande Rue Charles de Gaulle
10126846697;11711031680;1.72;0;secondary;Grande Rue Charles de Gaulle
11711031680;10126846697;1.72;0;secondary;Grande Rue Charles de Gaulle
11711031680;1321542232;15.17;0;secondary;Grande Rue Charles de Gaulle
1321542232;11711031680;15.17;0;secondary;Grande Rue Charles de Gaulle
1321542232;11711041613;7.46;0;secondary;Grande Rue Charles de Gaulle
11711041613;1321542232;7.46;0;secondary;Grande Rue Charles de Gaulle
11711041613;5232333626;2.14;0;secondary;Grande Rue Charles de Gaulle
5232333626;11711041613;2.14;0;secondary;Grande Rue Charles de Gaulle
5232333626;5232333627;2.33;0;secondary;Grande Rue Charles de Gaulle
5232333627;5232333626;2.33;0;secondary;Grande Rue Charles de Gaulle
5232333627;206239388;2.67;0;secondary;Grande Rue Charles de Gaulle
206239388;5232333627;2.67;0;secondary;Grande Rue Charles de Gaulle
268146536;417164284;5.85;1;secondary;Avenue d'Argenteuil
417164284;5230317442;5.77;1;secondary;Avenue d'Argenteuil
5230317442;417164283;4.98;1;secondary;Avenue d'Argenteuil
417164283;84888220;11.62;1;secondary;Avenue d'Argenteuil
84888220;268146661;6.51;1;secondary;Avenue d'Argenteuil
268146661;417164402;8.08;1;secondary;Avenue d'Argenteuil
268146219;417182918;8.69;1;residential;Rue Adélaïde
417182918;7515766167;100.40;1;residential;Rue Adélaïde
7515766167;417182920;5.04;1;residential;Rue Adélaïde
417205564;417206752;5.82;1;residential;Rue Jean-Baptiste Charcot
417206752;417205558;4.85;1;residential;Rue Jean-Baptiste Charcot
417205558;417184542;9.67;1;residential;Rue Jean-Baptiste Charcot
253862919;8144378135;14.67;0;tertiary;Boulevard Victor Hugo
8144378135;253862919;14.67;0;tertiary;Boulevard Victor Hugo
8144378135;8144377920;33.01;0;tertiary;Boulevard Victor Hugo
8144377920;8144378135;33.01;0;tertiary;Boulevard Victor Hugo
8144377920;255003068;81.59;0;tertiary;Boulevard Victor Hugo
255003068;8144377920;81.59;0;tertiary;Boulevard Victor Hugo
255003068;8144377899;6.08;0;tertiary;Boulevard Victor Hugo
8144377899;255003068;6.08;0;tertiary;Boulevard Victor Hugo
8144377899;255003106;46.89;0;tertiary;Boulevard Victor Hugo
255003106;8144377899;46.89;0;tertiary;Boulevard Victor Hugo
255003106;3201973963;7.22;0;tertiary;Boulevard Victor Hugo
3201973963;255003106;7.22;0;tertiary;Boulevard Victor Hugo
3201973963;11833820719;103.87;0;tertiary;Boulevard Victor Hugo
11833820719;3201973963;103.87;0;tertiary;Boulevard Victor Hugo
11833820719;6049350423;19.74;0;tertiary;Boulevard Victor Hugo
6049350423;11833820719;19.74;0;tertiary;Boulevard Victor Hugo
6049350423;3201973786;3.59;0;tertiary;Boulevard Victor Hugo
3201973786;6049350423;3.59;0;tertiary;Boulevard Victor Hugo
3201973786;221255375;10.46;0;tertiary;Boulevard Victor Hugo
221255375;3201973786;10.46;0;tertiary;Boulevard Victor Hugo
255003106;3201973816;8.85;0;residential;Rue de Chézy
3201973816;255003106;8.85;0;residential;Rue de Chézy
3201973816;8144377756;90.26;0;residential;Rue de Chézy
8144377756;3201973816;90.26;0;residential;Rue de Chézy
8144377756;255003105;6.54;0;residential;Rue de Chézy
255003105;8144377756;6.54;0;residential;Rue de Chézy
255003105;8144377754;6.09;0;residential;Rue de Chézy
8144377754;255003105;6.09;0;residential;Rue de Chézy
8144377754;487346726;63.40;0;residential;Rue de Chézy
487346726;8144377754;63.40;0;residential;Rue de Chézy
487346726;8144377779;7.91;0;residential;Rue de Chézy
8144377779;487346726;7.91;0;residential;Rue de Chézy
8144377779;11895600490;71.11;0;residential;Rue de Chézy
11895600490;8144377779;71.11;0;residential;Rue de Chézy
221242236;2901761028;7.88;1;residential;Rue Edmond Bloud
2901761028;3652929280;101.93;1;residential;Rue Edmond Bloud
3652929280;221235640;17.54;1;residential;Rue Edmond Bloud
473017742;4414622872;7.96;0;residential;Villa de l'Acacia
4414622872;473017742;7.96;0;residential;Villa de l'Acacia
4414622872;473018434;5.72;0;residential;Villa de l'Acacia
473018434;4414622872;5.72;0;residential;Villa de l'Acacia
473018434;473017820;60.94;0;residential;Villa de l'Acacia
473017820;473018434;60.94;0;residential;Villa de l'Acacia
281968789;6434299437;60.54;0;residential;Rue Gustave Eiffel
6434299437;281968789;60.54;0;residential;Rue Gustave Eiffel
6434299437;1252378662;6.81;0;residential;Rue Gustave Eiffel
1252378662;6434299437;6.81;0;residential;Rue Gustave Eiffel
1252378662;5429016242;3.01;0;residential;Rue Gustave Eiffel
5429016242;1252378662;3.01;0;residential;Rue Gustave Eiffel
5429016242;1252381345;3.06;0;residential;Rue Gustave Eiffel
1252381345;5429016242;3.06;0;residential;Rue Gustave Eiffel
1252381345;10860475622;12.81;0;residential;Rue Gustave Eiffel
10860475622;1252381345;12.81;0;residential;Rue Gustave Eiffel
10860475622;1252381681;8.53;0;residential;Rue Gustave Eiffel
1252381681;10860475622;8.53;0;residential;Rue Gustave Eiffel
1252381681;5429016241;2.77;0;residential;Rue Gustave Eiffel
5429016241;1252381681;2.77;0;residential;Rue Gustave Eiffel
5429016241;1252382411;2.58;0;residential;Rue Gustave Eiffel
1252382411;5429016241;2.58;0;residential;Rue Gustave Eiffel
1252382411;6434299438;11.13;0;residential;Rue Gustave Eiffel
6434299438;1252382411;11.13;0;residential;Rue Gustave Eiffel
6434299438;481509786;49.26;0;residential;Rue Gustave Eiffel
